cellid,exampleid,ingoing,circuit,stream,command,length,t_trace
42457,111,True,3844208655,65047,DATA(2),498,1472610679.423148
42458,111,True,3844208655,65047,DATA(2),498,1472610679.423166
42459,111,True,3844208655,65047,DATA(2),498,1472610679.423183
42460,111,True,3844208655,65047,DATA(2),498,1472610679.4232
42461,111,True,3844208655,65047,DATA(2),498,1472610679.423219
42462,111,True,3219482233,0,EXTENDED2(15),66,1472610679.462717
42463,111,True,3844208655,65047,DATA(2),498,1472610679.463643
42464,111,True,3844208655,65047,DATA(2),498,1472610679.542123
42465,111,False,3844208655,0,SENDME(5),0,1472610679.542213
42466,111,True,3844208655,65047,DATA(2),498,1472610679.542286
42467,111,False,3844208655,65047,SENDME(5),0,1472610679.542313
42468,111,True,3844208655,65047,DATA(2),498,1472610679.542349
42469,111,True,3844208655,65047,DATA(2),498,1472610679.542381
42470,111,True,3844208655,65047,DATA(2),498,1472610679.542411
42471,111,True,3844208655,65047,DATA(2),498,1472610679.542442
42472,111,True,3844208655,65047,DATA(2),498,1472610679.542474
42473,111,True,3844208655,65047,DATA(2),498,1472610679.542701
42474,111,True,3844208655,65047,DATA(2),498,1472610679.582631
42475,111,True,3844208655,65047,DATA(2),498,1472610679.582713
42476,111,True,3844208655,65047,DATA(2),498,1472610679.582734
42477,111,True,3844208655,65047,DATA(2),498,1472610679.582753
42478,111,True,3844208655,65047,DATA(2),498,1472610679.58277
42479,111,True,3844208655,65047,DATA(2),498,1472610679.582787
42480,111,True,3844208655,65047,DATA(2),498,1472610679.582806
42481,111,True,3844208655,65047,DATA(2),498,1472610679.6212
42482,111,True,3844208655,65047,DATA(2),498,1472610679.621294
42483,111,True,3844208655,65047,DATA(2),448,1472610679.621325
42484,111,True,3844208655,65047,DATA(2),498,1472610679.621343
42485,111,True,3844208655,65047,DATA(2),498,1472610679.62136
42486,111,True,3844208655,65047,DATA(2),498,1472610679.621381
42487,111,True,3844208655,65047,DATA(2),498,1472610679.621401
42488,111,True,3844208655,65047,DATA(2),498,1472610679.667886
42489,111,True,3844208655,65047,DATA(2),498,1472610679.708381
42490,111,True,3844208655,65047,DATA(2),498,1472610679.708494
42491,111,True,3844208655,65047,DATA(2),498,1472610679.708579
42492,111,True,3844208655,65047,DATA(2),498,1472610679.708613
42493,111,True,3844208655,65047,DATA(2),498,1472610679.708645
42494,111,True,3844208655,65047,DATA(2),498,1472610679.708675
42495,111,True,3844208655,65047,DATA(2),498,1472610679.708705
42496,111,True,3844208655,65047,DATA(2),498,1472610679.739055
42497,111,True,3844208655,65047,DATA(2),498,1472610679.818283
42498,111,True,3844208655,65047,DATA(2),498,1472610679.818409
42499,111,True,3844208655,65047,DATA(2),498,1472610679.818453
42500,111,True,3844208655,65047,DATA(2),498,1472610679.818489
42501,111,True,3844208655,65047,DATA(2),498,1472610679.818524
42502,111,True,3844208655,65047,DATA(2),498,1472610679.81856
42503,111,True,3844208655,65047,DATA(2),498,1472610679.818598
42504,111,True,3844208655,65047,DATA(2),498,1472610679.818752
42505,111,True,3844208655,65047,DATA(2),498,1472610679.898413
42506,111,True,3844208655,65047,DATA(2),498,1472610679.956448
42507,111,True,3844208655,65047,DATA(2),498,1472610679.956625
42508,111,True,3844208655,65047,DATA(2),498,1472610679.956654
42509,111,True,3844208655,65047,DATA(2),498,1472610679.956674
42510,111,True,3844208655,65047,DATA(2),498,1472610679.956693
42511,111,True,3844208655,65047,DATA(2),498,1472610679.956712
42512,111,True,3844208655,65047,DATA(2),498,1472610679.95673
42513,111,True,3844208655,65047,DATA(2),498,1472610679.956747
42514,111,True,3844208655,65047,DATA(2),498,1472610679.977915
42515,111,True,3844208655,65047,DATA(2),498,1472610679.978005
42516,111,True,3844208655,65047,DATA(2),448,1472610679.978045
42517,111,True,3844208655,65047,DATA(2),498,1472610679.978081
42518,111,False,3844208655,65047,SENDME(5),0,1472610679.978098
42519,111,True,3844208655,65047,DATA(2),498,1472610679.978138
42520,111,True,3844208655,65047,DATA(2),498,1472610679.978174
42521,111,True,3844208655,65047,DATA(2),498,1472610680.035583
42522,111,True,3844208655,65047,DATA(2),498,1472610680.057665
42523,111,True,3844208655,65047,DATA(2),498,1472610680.057775
42524,111,True,3844208655,65047,DATA(2),498,1472610680.057815
42525,111,True,3844208655,65047,DATA(2),498,1472610680.05785
42526,111,True,3844208655,65047,DATA(2),498,1472610680.057884
42527,111,True,3844208655,65047,DATA(2),498,1472610680.057901
42528,111,True,3844208655,65047,DATA(2),498,1472610680.05792
42529,111,True,3844208655,65047,DATA(2),498,1472610680.115842
42530,111,True,3844208655,65047,DATA(2),498,1472610680.159598
42531,111,True,3844208655,65047,DATA(2),498,1472610680.159728
42532,111,True,3844208655,65047,DATA(2),498,1472610680.159765
42533,111,True,3844208655,65047,DATA(2),498,1472610680.159793
42534,111,True,3844208655,65047,DATA(2),498,1472610680.159826
42535,111,True,3844208655,65047,DATA(2),498,1472610680.159865
42536,111,True,3844208655,65047,DATA(2),498,1472610680.159901
42537,111,True,3844208655,65047,DATA(2),498,1472610680.17693
42538,111,True,3844208655,65047,DATA(2),498,1472610680.256104
42539,111,True,3844208655,65047,DATA(2),498,1472610680.347236
42540,111,True,3844208655,65047,DATA(2),498,1472610680.347367
42541,111,True,3844208655,65047,DATA(2),498,1472610680.34739
42542,111,True,3844208655,65047,DATA(2),498,1472610680.347409
42543,111,True,3844208655,65047,DATA(2),498,1472610680.347427
42544,111,True,3844208655,65047,DATA(2),498,1472610680.347445
42545,111,True,3844208655,65047,DATA(2),498,1472610680.347465
42546,111,True,3844208655,65047,DATA(2),413,1472610680.347516
42547,111,True,3844208655,65047,DATA(2),498,1472610680.395083
42548,111,True,3844208655,65047,DATA(2),498,1472610680.462756
42549,111,True,3844208655,65047,DATA(2),498,1472610680.46285
42550,111,True,3844208655,65047,DATA(2),227,1472610680.46289
42551,111,True,3844208655,65047,DATA(2),498,1472610680.463518
42552,111,True,3844208655,65047,DATA(2),498,1472610680.517677
42553,111,True,3844208655,65047,DATA(2),498,1472610680.517755
42554,111,True,3844208655,65047,DATA(2),498,1472610680.517776
42555,111,True,3844208655,65047,DATA(2),498,1472610680.517795
42556,111,True,3844208655,65047,DATA(2),498,1472610680.517814
42557,111,True,3844208655,65047,DATA(2),498,1472610680.517831
42558,111,True,3844208655,65047,DATA(2),498,1472610680.51785
42559,111,True,3844208655,65047,DATA(2),498,1472610680.543105
42560,111,True,3844208655,65047,DATA(2),498,1472610680.543208
42561,111,True,3844208655,65047,DATA(2),498,1472610680.543249
42562,111,True,3844208655,65047,DATA(2),498,1472610680.543326
42563,111,True,3844208655,65047,DATA(2),498,1472610680.543372
42564,111,True,3844208655,65047,DATA(2),498,1472610680.543418
42565,111,True,3844208655,65047,DATA(2),498,1472610680.543453
42566,111,True,3844208655,65047,DATA(2),498,1472610680.598502
42567,111,True,3844208655,65047,DATA(2),498,1472610680.622568
42568,111,False,3844208655,0,SENDME(5),0,1472610680.622636
42569,111,True,3844208655,65047,DATA(2),498,1472610680.622683
42570,111,False,3844208655,65047,SENDME(5),0,1472610680.622698
42571,111,True,3844208655,65047,DATA(2),498,1472610680.62272
42572,111,True,3844208655,65047,DATA(2),498,1472610680.622737
42573,111,True,3844208655,65047,DATA(2),498,1472610680.622755
42574,111,True,3844208655,65047,DATA(2),498,1472610680.622772
42575,111,True,3844208655,65047,DATA(2),498,1472610680.622792
42576,111,True,3844208655,65047,DATA(2),498,1472610680.678329
42577,111,True,3844208655,65047,DATA(2),498,1472610680.701808
42578,111,True,3844208655,65047,DATA(2),498,1472610680.70194
42579,111,True,3844208655,65047,DATA(2),498,1472610680.701964
42580,111,True,3844208655,65047,DATA(2),498,1472610680.701983
42581,111,True,3844208655,65047,DATA(2),498,1472610680.702
42582,111,True,3844208655,65047,DATA(2),498,1472610680.702028
42583,111,True,3844208655,65047,DATA(2),498,1472610680.702051
42584,111,True,3844208655,65047,DATA(2),498,1472610680.757295
42585,111,True,3844208655,65047,DATA(2),448,1472610680.798907
42586,111,True,3844208655,65047,DATA(2),498,1472610680.798984
42587,111,True,3844208655,65047,DATA(2),498,1472610680.799013
42588,111,True,3844208655,65047,DATA(2),498,1472610680.799032
42589,111,True,3844208655,65047,DATA(2),498,1472610680.79905
42590,111,True,3844208655,65047,DATA(2),498,1472610680.799068
42591,111,True,3844208655,65047,DATA(2),498,1472610680.799087
42592,111,True,3844208655,65047,DATA(2),498,1472610680.836564
42593,111,True,3844208655,65047,DATA(2),498,1472610680.915905
42594,111,True,3844208655,65047,DATA(2),498,1472610680.916013
42595,111,True,3844208655,65047,DATA(2),498,1472610680.91605
42596,111,True,3844208655,65047,DATA(2),498,1472610680.916081
42597,111,True,3844208655,65047,DATA(2),498,1472610680.916111
42598,111,True,3844208655,65047,DATA(2),498,1472610680.916229
42599,111,True,3844208655,65047,DATA(2),498,1472610680.91626
42600,111,True,3844208655,65047,DATA(2),498,1472610680.916449
42601,111,True,3844208655,65047,DATA(2),498,1472610680.997699
42602,111,True,3844208655,65047,DATA(2),498,1472610680.997798
42603,111,True,3844208655,65047,DATA(2),498,1472610680.997845
42604,111,True,3844208655,65047,DATA(2),498,1472610680.99788
42605,111,True,3844208655,65047,DATA(2),498,1472610680.997922
42606,111,True,3844208655,65047,DATA(2),498,1472610680.997963
42607,111,True,3844208655,65047,DATA(2),498,1472610680.998018
42608,111,True,3844208655,65047,DATA(2),498,1472610680.998091
42609,111,True,3844208655,65047,DATA(2),498,1472610680.998222
42610,111,True,3844208655,65047,DATA(2),498,1472610680.998263
42611,111,True,3844208655,65047,DATA(2),498,1472610680.998297
42612,111,True,3844208655,65047,DATA(2),498,1472610680.99833
42613,111,True,3844208655,65047,DATA(2),498,1472610680.998363
42614,111,True,3844208655,65047,DATA(2),498,1472610680.998397
42615,111,True,3844208655,65047,DATA(2),498,1472610680.99843
42616,111,True,3844208655,65047,DATA(2),498,1472610681.076558
42617,111,True,3844208655,65047,DATA(2),498,1472610681.076731
42618,111,True,3844208655,65047,DATA(2),448,1472610681.076759
42619,111,True,3844208655,65047,DATA(2),498,1472610681.076778
42620,111,True,3844208655,65047,DATA(2),498,1472610681.076795
42621,111,False,3844208655,65047,SENDME(5),0,1472610681.076808
42622,111,True,3844208655,65047,DATA(2),498,1472610681.076853
42623,111,True,3844208655,65047,DATA(2),498,1472610681.076891
42624,111,True,3844208655,65047,DATA(2),498,1472610681.076927
42625,111,True,3844208655,65047,DATA(2),498,1472610681.156369
42626,111,True,3844208655,65047,DATA(2),498,1472610681.23752
42627,111,True,3844208655,65047,DATA(2),498,1472610681.237642
42628,111,True,3844208655,65047,DATA(2),498,1472610681.237689
42629,111,True,3844208655,65047,DATA(2),498,1472610681.237728
42630,111,True,3844208655,65047,DATA(2),498,1472610681.237765
42631,111,True,3844208655,65047,DATA(2),498,1472610681.237791
42632,111,True,3844208655,65047,DATA(2),498,1472610681.237872
42633,111,True,3844208655,65047,DATA(2),498,1472610681.23796
42634,111,True,3844208655,65047,DATA(2),498,1472610681.325519
42635,111,True,3844208655,65047,DATA(2),498,1472610681.325608
42636,111,True,3844208655,65047,DATA(2),498,1472610681.325629
42637,111,True,3844208655,65047,DATA(2),498,1472610681.325647
42638,111,True,3844208655,65047,DATA(2),498,1472610681.325664
42639,111,True,3844208655,65047,DATA(2),498,1472610681.325681
42640,111,True,3844208655,65047,DATA(2),498,1472610681.325701
42641,111,True,3844208655,65047,DATA(2),498,1472610681.354813
42642,111,True,3844208655,65047,DATA(2),498,1472610681.354891
42643,111,True,3844208655,65047,DATA(2),498,1472610681.354911
42644,111,True,3844208655,65047,DATA(2),498,1472610681.354929
42645,111,True,3844208655,65047,DATA(2),498,1472610681.354947
42646,111,True,3844208655,65047,DATA(2),498,1472610681.354964
42647,111,True,3844208655,65047,DATA(2),498,1472610681.354983
42648,111,True,3844208655,65047,DATA(2),498,1472610681.409668
42649,111,True,3844208655,65047,DATA(2),498,1472610681.4344
42650,111,True,3844208655,65047,DATA(2),498,1472610681.434477
42651,111,True,3844208655,65047,DATA(2),498,1472610681.434505
42652,111,True,3844208655,65047,DATA(2),448,1472610681.434538
42653,111,True,3844208655,65047,DATA(2),498,1472610681.434571
42654,111,True,3844208655,65047,DATA(2),498,1472610681.434609
42655,111,True,3844208655,65047,DATA(2),498,1472610681.434645
42656,111,True,3844208655,65047,DATA(2),498,1472610681.489097
42657,111,True,3844208655,65047,DATA(2),498,1472610681.513732
42658,111,True,3844208655,65047,DATA(2),498,1472610681.513808
42659,111,True,3844208655,65047,DATA(2),498,1472610681.51383
42660,111,True,3844208655,65047,DATA(2),44,1472610681.513851
42661,111,True,3844208655,65047,DATA(2),498,1472610681.513871
42662,111,True,3844208655,65047,DATA(2),498,1472610681.51389
42663,111,True,3844208655,65047,DATA(2),498,1472610681.513912
42664,111,True,3844208655,65047,DATA(2),498,1472610681.593132
42665,111,True,3844208655,65047,DATA(2),498,1472610681.593367
42666,111,True,3844208655,65047,DATA(2),498,1472610681.644522
42667,111,True,3844208655,65047,DATA(2),498,1472610681.644638
42668,111,True,3844208655,65047,DATA(2),498,1472610681.644665
42669,111,True,3844208655,65047,DATA(2),272,1472610681.644694
42670,111,True,3844208655,65047,DATA(2),498,1472610681.644719
42671,111,False,3844208655,0,SENDME(5),0,1472610681.644735
42672,111,True,3844208655,65047,DATA(2),498,1472610681.644782
42673,111,False,3844208655,65047,SENDME(5),0,1472610681.64481
42674,111,True,3844208655,65047,DATA(2),498,1472610681.64484
42675,111,True,3844208655,65047,DATA(2),498,1472610681.673923
42676,111,True,3844208655,65047,DATA(2),498,1472610681.673999
42677,111,True,3844208655,65047,DATA(2),498,1472610681.674021
42678,111,True,3844208655,65047,DATA(2),498,1472610681.67404
42679,111,True,3844208655,65047,DATA(2),498,1472610681.674058
42680,111,True,3844208655,65047,DATA(2),498,1472610681.674095
42681,111,True,3844208655,65047,DATA(2),498,1472610681.674144
42682,111,True,3844208655,65047,DATA(2),498,1472610681.725439
42683,111,True,3844208655,65047,DATA(2),498,1472610681.804577
42684,111,True,3844208655,65047,DATA(2),450,1472610681.804695
42685,111,False,3844208655,65046,END(3),1,1472610683.226632
42686,111,True,3844208655,65046,END(3),1,1472610683.323932
42687,111,True,3844208655,65047,END(3),1,1472610685.11598
42688,111,True,2211783164,0,EXTENDED2(15),66,1472610685.875372
42689,111,False,2211783164,0,EXTEND2(14),119,1472610685.875765
42690,112,False,3275793537,0,EXTEND2(14),119,1472610720.056188
42691,112,True,2583852331,0,EXTENDED2(15),66,1472610720.135716
42692,112,True,3275793537,0,EXTENDED2(15),66,1472610720.377217
42693,112,False,3275793537,0,EXTEND2(14),119,1472610720.377809
42694,112,True,3275793537,0,EXTENDED2(15),66,1472610720.71676
42695,112,False,3275793537,0,EXTEND2(14),119,1472610720.717167
42696,112,False,3674583637,0,EXTEND2(14),119,1472610720.797043
42697,112,True,3674583637,0,EXTENDED2(15),66,1472610721.087
42698,112,False,3674583637,0,EXTEND2(14),119,1472610721.087429
42699,112,True,3927126040,0,EXTENDED2(15),66,1472610721.346298
42700,112,False,3927126040,0,EXTEND2(14),119,1472610721.346884
42701,112,True,3674583637,0,EXTENDED2(15),66,1472610721.426552
42702,112,True,3275793537,0,EXTENDED2(15),66,1472610721.427146
42703,112,False,3275793537,4761,BEGIN_DIR(13),0,1472610721.427482
42704,112,False,3275793537,4761,DATA(2),91,1472610721.427525
42705,112,True,3275793537,4761,CONNECTED(4),0,1472610721.774533
42706,112,False,3201581976,0,EXTEND2(14),119,1472610721.873536
42707,112,True,3677998567,0,EXTENDED2(15),66,1472610721.873739
42708,112,False,3677998567,0,EXTEND2(14),119,1472610721.874634
42709,112,True,3275793537,4761,DATA(2),498,1472610721.890823
42710,112,True,3275793537,4761,DATA(2),498,1472610721.996516
42711,112,True,3275793537,4761,DATA(2),498,1472610721.996624
42712,112,True,3275793537,4761,DATA(2),498,1472610721.996669
42713,112,True,3275793537,4761,DATA(2),498,1472610721.996709
42714,112,True,3275793537,4761,DATA(2),498,1472610721.996747
42715,112,True,3275793537,4761,DATA(2),451,1472610721.996789
42716,112,True,3275793537,4761,END(3),1,1472610721.996871
42717,112,False,2583852331,0,ESTABLISH_RENDEZVOUS(33),20,1472610721.998224
42718,112,False,2431692318,0,EXTEND2(14),119,1472610722.285259
42719,112,True,2583852331,0,RENDEZVOUS_ESTABLISHED(39),0,1472610722.446944
42720,112,True,3201581976,0,EXTENDED2(15),66,1472610722.612219
42721,112,False,3201581976,0,EXTEND2(14),119,1472610722.612835
42722,112,False,3842404768,0,EXTEND2(14),119,1472610722.738785
42723,112,True,3201581976,0,EXTENDED2(15),66,1472610722.938756
42724,112,True,3842404768,0,EXTENDED2(15),66,1472610723.062716
42725,112,False,3842404768,0,EXTEND2(14),119,1472610723.063175
42726,112,True,3927126040,0,EXTENDED2(15),66,1472610723.141887
42727,112,True,3842404768,0,EXTENDED2(15),66,1472610723.432493
42728,112,True,3677998567,0,EXTENDED2(15),66,1472610726.06993
42729,112,True,2431692318,0,EXTENDED2(15),66,1472610726.923249
42730,112,False,2431692318,0,EXTEND2(14),119,1472610726.923696
42731,112,True,2431692318,0,EXTENDED2(15),66,1472610728.375835
42732,112,False,2431692318,0,EXTEND(6),212,1472610728.376763
42733,112,True,2431692318,0,EXTENDED(7),148,1472610730.431719
42734,112,False,2431692318,0,INTRODUCE1(34),400,1472610730.432698
42735,112,True,2431692318,0,INTRODUCE_ACK(40),0,1472610732.263763
42736,112,True,2583852331,0,RENDEZVOUS2(37),148,1472610732.382878
42737,112,False,2583852331,50553,BEGIN(1),4,1472610732.383558
42738,112,False,2583852331,50553,DATA(2),289,1472610732.383656
42739,112,True,2583852331,50553,CONNECTED(4),0,1472610733.220852
42740,112,True,2583852331,50553,DATA(2),352,1472610733.391344
42741,112,False,2583852331,50553,DATA(2),270,1472610733.514924
42742,112,False,3842404768,0,EXTEND2(14),119,1472610733.545359
